"BaseSymbol","Combination","Character","SourceUrl"
"ㄅ","ㄅㄧˇ","匕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87#selectL"
"ㄅ","ㄅㄧˇ","比","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87#selectL"
"ㄅ","ㄅㄧˇ","妣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87#selectL"
"ㄅ","ㄅㄧˇ","彼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87#selectL"
"ㄅ","ㄅㄧˇ","筆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87#selectL"
"ㄅ","ㄅㄧˇ","鄙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%87#selectL"
"ㄅ","ㄅㄧˊ","荸","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8A#selectL"
"ㄅ","ㄅㄧˊ","鼻","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8A#selectL"
"ㄅ","ㄅㄧˋ","比","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","必","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","庇","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","拂","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","泌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","畀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","毖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","俾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","祕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","秘","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","陛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","埤","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","婢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","敝","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","畢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","閉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","弼","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","愎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","賁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","痺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","睥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","辟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","嗶","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","幣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","弊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","碧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","蓖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","裨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","蓽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","蔽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","壁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","嬖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","篦","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","斃","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","篳","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","臂","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","薜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","避","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","璧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","蹕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","髀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧˋ","襞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%CB%8B#selectL"
"ㄅ","ㄅㄧㄝ","憋","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%9D#selectL"
"ㄅ","ㄅㄧㄝ","鱉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%9D#selectL"
"ㄅ","ㄅㄧㄝˇ","癟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%9D%CB%87#selectL"
"ㄅ","ㄅㄧㄝˊ","別","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%9D%CB%8A#selectL"
"ㄅ","ㄅㄧㄝˊ","蹩","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%9D%CB%8A#selectL"
"ㄅ","ㄅㄧㄝˋ","彆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%9D%CB%8B#selectL"
"ㄅ","ㄅㄧㄠ","杓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0#selectL"
"ㄅ","ㄅㄧㄠ","髟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0#selectL"
"ㄅ","ㄅㄧㄠ","彪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0#selectL"
"ㄅ","ㄅㄧㄠ","標","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0#selectL"
"ㄅ","ㄅㄧㄠ","鏢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0#selectL"
"ㄅ","ㄅㄧㄠ","飆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0#selectL"
"ㄅ","ㄅㄧㄠ","鑣","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0#selectL"
"ㄅ","ㄅㄧㄠˇ","表","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0%CB%87#selectL"
"ㄅ","ㄅㄧㄠˇ","婊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0%CB%87#selectL"
"ㄅ","ㄅㄧㄠˇ","裱","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0%CB%87#selectL"
"ㄅ","ㄅㄧㄠˇ","錶","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0%CB%87#selectL"
"ㄅ","ㄅㄧㄠˋ","摽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0%CB%8B#selectL"
"ㄅ","ㄅㄧㄠˋ","鰾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A0%CB%8B#selectL"
"ㄅ","ㄅㄧㄢ","砭","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2#selectL"
"ㄅ","ㄅㄧㄢ","編","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2#selectL"
"ㄅ","ㄅㄧㄢ","蝙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2#selectL"
"ㄅ","ㄅㄧㄢ","鞭","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2#selectL"
"ㄅ","ㄅㄧㄢ","邊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2#selectL"
"ㄅ","ㄅㄧㄢ","籩","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2#selectL"
"ㄅ","ㄅㄧㄢˇ","扁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%87#selectL"
"ㄅ","ㄅㄧㄢˇ","窆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%87#selectL"
"ㄅ","ㄅㄧㄢˇ","匾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%87#selectL"
"ㄅ","ㄅㄧㄢˇ","貶","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%87#selectL"
"ㄅ","ㄅㄧㄢˇ","褊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%87#selectL"
"ㄅ","ㄅㄧㄢˋ","卞","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄢˋ","弁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄢˋ","汴","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄢˋ","便","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄢˋ","遍","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄢˋ","辨","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄢˋ","辮","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄢˋ","辯","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄢˋ","變","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A2%CB%8B#selectL"
"ㄅ","ㄅㄧㄣ","彬","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3#selectL"
"ㄅ","ㄅㄧㄣ","斌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3#selectL"
"ㄅ","ㄅㄧㄣ","賓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3#selectL"
"ㄅ","ㄅㄧㄣ","儐","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3#selectL"
"ㄅ","ㄅㄧㄣ","濱","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3#selectL"
"ㄅ","ㄅㄧㄣ","檳","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3#selectL"
"ㄅ","ㄅㄧㄣ","瀕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3#selectL"
"ㄅ","ㄅㄧㄣ","繽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3#selectL"
"ㄅ","ㄅㄧㄣˋ","擯","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄅ","ㄅㄧㄣˋ","殯","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄅ","ㄅㄧㄣˋ","臏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄅ","ㄅㄧㄣˋ","鬢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A3%CB%8B#selectL"
"ㄅ","ㄅㄧㄥ","冰","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5#selectL"
"ㄅ","ㄅㄧㄥ","并","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5#selectL"
"ㄅ","ㄅㄧㄥ","兵","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5#selectL"
"ㄅ","ㄅㄧㄥ","屏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5#selectL"
"ㄅ","ㄅㄧㄥˇ","丙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄅ","ㄅㄧㄥˇ","秉","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄅ","ㄅㄧㄥˇ","屏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄅ","ㄅㄧㄥˇ","柄","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄅ","ㄅㄧㄥˇ","炳","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄅ","ㄅㄧㄥˇ","稟","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄅ","ㄅㄧㄥˇ","餅","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%87#selectL"
"ㄅ","ㄅㄧㄥˋ","并","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄅ","ㄅㄧㄥˋ","並","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄅ","ㄅㄧㄥˋ","併","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄅ","ㄅㄧㄥˋ","病","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄅ","ㄅㄧㄥˋ","摒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A7%E3%84%A5%CB%8B#selectL"
"ㄅ","ㄅㄨ","逋","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8#selectL"
"ㄅ","ㄅㄨ","餔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8#selectL"
"ㄅ","ㄅㄨˇ","卜","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87#selectL"
"ㄅ","ㄅㄨˇ","哺","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87#selectL"
"ㄅ","ㄅㄨˇ","捕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87#selectL"
"ㄅ","ㄅㄨˇ","補","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%87#selectL"
"ㄅ","ㄅㄨˋ","不","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄅ","ㄅㄨˋ","布","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄅ","ㄅㄨˋ","佈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄅ","ㄅㄨˋ","步","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄅ","ㄅㄨˋ","怖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄅ","ㄅㄨˋ","埠","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄅ","ㄅㄨˋ","部","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄅ","ㄅㄨˋ","鈽","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄅ","ㄅㄨˋ","簿","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%A8%CB%8B#selectL"
"ㄆ","ㄆㄚ","趴","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A#selectL"
"ㄆ","ㄆㄚ","啪","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A#selectL"
"ㄆ","ㄆㄚ","葩","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A#selectL"
"ㄆ","ㄆㄚˊ","扒","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A%CB%8A#selectL"
"ㄆ","ㄆㄚˊ","杷","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A%CB%8A#selectL"
"ㄆ","ㄆㄚˊ","爬","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A%CB%8A#selectL"
"ㄆ","ㄆㄚˊ","耙","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A%CB%8A#selectL"
"ㄆ","ㄆㄚˊ","琶","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A%CB%8A#selectL"
"ㄆ","ㄆㄚˋ","帕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A%CB%8B#selectL"
"ㄆ","ㄆㄚˋ","怕","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9A%CB%8B#selectL"
"ㄆ","ㄆㄛ","坡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B#selectL"
"ㄆ","ㄆㄛ","潑","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B#selectL"
"ㄆ","ㄆㄛˇ","叵","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%87#selectL"
"ㄆ","ㄆㄛˇ","頗","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%87#selectL"
"ㄆ","ㄆㄛˊ","婆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%8A#selectL"
"ㄆ","ㄆㄛˊ","鄱","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%8A#selectL"
"ㄆ","ㄆㄛˊ","皤","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%8A#selectL"
"ㄆ","ㄆㄛˊ","繁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%8A#selectL"
"ㄆ","ㄆㄛˋ","朴","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%8B#selectL"
"ㄆ","ㄆㄛˋ","珀","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%8B#selectL"
"ㄆ","ㄆㄛˋ","迫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%86&SN2=%E3%84%86%E3%84%9B%CB%8B#selectL"
